t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
1.113000e+05,1.164573e+05,1.109790e+05, 8.249579e-04, 0.000000e+00, 6.825020e-04, 2.607959e-05, 7.836792e-06, 8.804497e-07, 6.203013e-04, 2.148336e-06, 4.590773e-01, 6.254333e-05
1.116000e+05,1.164572e+05,1.109790e+05, 8.243196e-04, 0.000000e+00, 6.833863e-04, 2.608473e-05, 7.771476e-06, 8.711254e-07, 6.198615e-04, 2.148608e-06, 4.585374e-01, 6.256779e-05
1.119000e+05,1.164571e+05,1.109790e+05, 8.236721e-04, 0.000000e+00, 6.842813e-04, 2.608986e-05, 7.705204e-06, 8.615246e-07, 6.194205e-04, 2.148882e-06, 4.580020e-01, 6.259236e-05
1.122000e+05,1.164570e+05,1.109790e+05, 8.230129e-04, 0.000000e+00, 6.851899e-04, 2.609499e-05, 7.637425e-06, 8.516695e-07, 6.189786e-04, 2.149157e-06, 4.574698e-01, 6.261709e-05
1.125000e+05,1.164569e+05,1.109790e+05, 8.223423e-04, 0.000000e+00, 6.861112e-04, 2.610008e-05, 7.569884e-06, 8.431577e-07, 6.185325e-04, 2.149432e-06, 4.569403e-01, 6.264186e-05
1.128000e+05,1.164568e+05,1.109790e+05, 8.216610e-04, 0.000000e+00, 6.870450e-04, 2.610515e-05, 7.501792e-06, 8.374889e-07, 6.180811e-04, 2.149706e-06, 4.564106e-01, 6.266674e-05
1.131000e+05,1.164566e+05,1.109790e+05, 8.209686e-04, 0.000000e+00, 6.879916e-04, 2.611020e-05, 7.432360e-06, 8.323523e-07, 6.176277e-04, 2.149979e-06, 4.558807e-01, 6.269173e-05
1.134000e+05,1.164565e+05,1.109790e+05, 8.202672e-04, 0.000000e+00, 6.889492e-04, 2.611525e-05, 7.361418e-06, 8.273025e-07, 6.171733e-04, 2.150248e-06, 4.553527e-01, 6.271685e-05
1.137000e+05,1.164564e+05,1.109790e+05, 8.195544e-04, 0.000000e+00, 6.899195e-04, 2.612028e-05, 6.086059e-06, 2.026139e-06, 6.167177e-04, 2.150514e-06, 4.548283e-01, 6.274204e-05
1.140000e+05,1.164563e+05,1.109790e+05, 8.188292e-04, 0.000000e+00, 6.909041e-04, 2.612530e-05, 6.063217e-06, 1.970926e-06, 6.162612e-04, 2.150776e-06, 4.543010e-01, 6.276734e-05
1.143000e+05,1.164562e+05,1.109790e+05, 8.180905e-04, 0.000000e+00, 6.919040e-04, 2.613028e-05, 6.040897e-06, 1.914861e-06, 6.158029e-04, 2.151032e-06, 4.537731e-01, 6.279273e-05
1.146000e+05,1.164561e+05,1.109790e+05, 8.173412e-04, 0.000000e+00, 6.929161e-04, 2.613523e-05, 6.019476e-06, 1.857791e-06, 6.153432e-04, 2.151282e-06, 4.532487e-01, 6.281816e-05
1.149000e+05,1.164560e+05,1.109790e+05, 8.165835e-04, 0.000000e+00, 6.939383e-04, 2.614017e-05, 6.066338e-06, 1.732305e-06, 6.148820e-04, 2.151525e-06, 4.527322e-01, 6.284370e-05
1.152000e+05,1.164559e+05,1.109790e+05, 8.158089e-04, 0.000000e+00, 6.949791e-04, 2.614507e-05, 6.040430e-06, 1.681888e-06, 6.144171e-04, 2.151761e-06, 4.522110e-01, 6.286927e-05
1.155000e+05,1.164558e+05,1.109790e+05, 8.150216e-04, 0.000000e+00, 6.960346e-04, 2.614994e-05, 5.992762e-06, 1.655325e-06, 6.139476e-04, 2.151987e-06, 4.516879e-01, 6.289491e-05
1.158000e+05,1.164557e+05,1.109790e+05, 8.142226e-04, 0.000000e+00, 6.971031e-04, 2.615477e-05, 5.934161e-06, 1.638585e-06, 6.134776e-04, 2.152206e-06, 4.511699e-01, 6.292059e-05
1.161000e+05,1.164556e+05,1.109790e+05, 8.134124e-04, 0.000000e+00, 6.981849e-04, 2.615958e-05, 5.874625e-06, 1.621613e-06, 6.130068e-04, 2.152415e-06, 4.506547e-01, 6.294637e-05
1.164000e+05,1.164555e+05,1.109790e+05, 8.125877e-04, 0.000000e+00, 6.992834e-04, 2.616437e-05, 5.814461e-06, 1.604156e-06, 6.125352e-04, 2.152613e-06, 4.501387e-01, 6.297222e-05
1.167000e+05,1.164554e+05,1.109790e+05, 8.117486e-04, 0.000000e+00, 7.003980e-04, 2.616913e-05, 5.753428e-06, 1.586328e-06, 6.120631e-04, 2.152801e-06, 4.496244e-01, 6.299815e-05
1.170000e+05,1.164553e+05,1.109790e+05, 8.108951e-04, 0.000000e+00, 7.015289e-04, 2.617387e-05, 5.691735e-06, 1.568195e-06, 6.115901e-04, 2.152977e-06, 4.491122e-01, 6.302415e-05
1.173000e+05,1.164552e+05,1.109790e+05, 8.100276e-04, 0.000000e+00, 7.026760e-04, 2.617858e-05, 5.628910e-06, 1.549591e-06, 6.111168e-04, 2.153141e-06, 4.486020e-01, 6.305026e-05
1.176000e+05,1.164551e+05,1.109790e+05, 8.091511e-04, 0.000000e+00, 7.038342e-04, 2.618327e-05, 5.565631e-06, 1.530731e-06, 6.106434e-04, 2.153293e-06, 4.481000e-01, 6.307644e-05
1.179000e+05,1.164550e+05,1.109790e+05, 8.082546e-04, 0.000000e+00, 7.050140e-04, 2.618792e-05, 5.502325e-06, 1.511770e-06, 6.101705e-04, 2.153431e-06, 4.475993e-01, 6.310266e-05
1.182000e+05,1.164550e+05,1.109790e+05, 8.073423e-04, 0.000000e+00, 7.062120e-04, 2.619253e-05, 5.438069e-06, 1.492363e-06, 6.096972e-04, 2.153554e-06, 4.470995e-01, 6.312895e-05
1.185000e+05,1.164549e+05,1.109790e+05, 8.064098e-04, 0.000000e+00, 7.074332e-04, 2.619711e-05, 5.372320e-06, 1.472299e-06, 6.092237e-04, 2.153658e-06, 4.465959e-01, 6.315536e-05
1.188000e+05,1.164548e+05,1.109789e+05, 8.054670e-04, 0.000000e+00, 7.086662e-04, 2.620167e-05, 5.306064e-06, 1.451977e-06, 6.087496e-04, 2.153751e-06, 4.461025e-01, 6.318182e-05
1.191000e+05,1.164547e+05,1.109789e+05, 8.045133e-04, 0.000000e+00, 7.099126e-04, 2.620621e-05, 5.239393e-06, 1.431381e-06, 6.082745e-04, 2.153830e-06, 4.456172e-01, 6.320838e-05
1.194000e+05,1.164546e+05,1.109789e+05, 8.035370e-04, 0.000000e+00, 7.111833e-04, 2.621072e-05, 5.171470e-06, 1.410721e-06, 6.077987e-04, 2.153893e-06, 4.451271e-01, 6.323505e-05
1.197000e+05,1.164545e+05,1.109789e+05, 8.025435e-04, 0.000000e+00, 7.124740e-04, 2.621518e-05, 5.103027e-06, 1.392930e-06, 6.073179e-04, 2.153937e-06, 4.446356e-01, 6.326175e-05
1.200000e+05,1.164544e+05,1.109789e+05, 8.015312e-04, 0.000000e+00, 7.137861e-04, 2.621961e-05, 5.033802e-06, 1.374808e-06, 6.068378e-04, 2.153963e-06, 4.441454e-01, 6.328854e-05
1.203000e+05,1.164543e+05,1.109789e+05, 8.005070e-04, 0.000000e+00, 7.151133e-04, 2.622399e-05, 4.963598e-06, 1.356266e-06, 6.063575e-04, 2.153969e-06, 4.436600e-01, 6.331544e-05
1.206000e+05,1.164542e+05,1.109789e+05, 7.994568e-04, 0.000000e+00, 7.164693e-04, 2.622834e-05, 4.892268e-06, 1.337296e-06, 6.058785e-04, 2.153954e-06, 4.431721e-01, 6.334245e-05
1.209000e+05,1.164542e+05,1.109789e+05, 7.983865e-04, 0.000000e+00, 7.178478e-04, 2.623267e-05, 4.819871e-06, 1.318698e-06, 6.053979e-04, 2.153921e-06, 4.426881e-01, 6.336956e-05
1.212000e+05,1.164541e+05,1.109789e+05, 7.972953e-04, 0.000000e+00, 7.192500e-04, 2.623694e-05, 4.746718e-06, 1.304204e-06, 6.049099e-04, 2.153865e-06, 4.422073e-01, 6.339676e-05
1.215000e+05,1.164540e+05,1.109789e+05, 7.961800e-04, 0.000000e+00, 7.206807e-04, 2.624117e-05, 4.672003e-06, 1.294069e-06, 6.044143e-04, 2.153779e-06, 4.417248e-01, 6.342412e-05
1.218000e+05,1.164539e+05,1.109789e+05, 7.950519e-04, 0.000000e+00, 7.221266e-04, 2.624537e-05, 4.596488e-06, 1.283776e-06, 6.039180e-04, 2.153676e-06, 4.412548e-01, 6.345156e-05
1.221000e+05,1.164538e+05,1.109789e+05, 7.938951e-04, 0.000000e+00, 7.236040e-04, 2.624953e-05, 4.519775e-06, 1.273030e-06, 6.034209e-04, 2.153548e-06, 4.407829e-01, 6.347912e-05
1.224000e+05,1.164537e+05,1.109789e+05, 7.927158e-04, 0.000000e+00, 7.251069e-04, 2.625365e-05, 4.441847e-06, 1.264052e-06, 6.029202e-04, 2.153396e-06, 4.403135e-01, 6.350680e-05
1.227000e+05,1.164537e+05,1.109789e+05, 7.915109e-04, 0.000000e+00, 7.266389e-04, 2.625773e-05, 4.362937e-06, 1.257181e-06, 6.024151e-04, 2.153217e-06, 4.398443e-01, 6.353462e-05
1.230000e+05,1.164536e+05,1.109789e+05, 7.902899e-04, 0.000000e+00, 7.281922e-04, 2.626175e-05, 4.282518e-06, 1.249838e-06, 6.019088e-04, 2.153008e-06, 4.393811e-01, 6.356262e-05
1.233000e+05,1.164535e+05,1.109789e+05, 7.890334e-04, 0.000000e+00, 7.297835e-04, 2.626572e-05, 4.201393e-06, 1.242163e-06, 6.014009e-04, 2.152773e-06, 4.389158e-01, 6.359074e-05
1.236000e+05,1.164534e+05,1.109789e+05, 7.877437e-04, 0.000000e+00, 7.314124e-04, 2.626962e-05, 4.118887e-06, 1.234037e-06, 6.008915e-04, 2.152505e-06, 4.384496e-01, 6.361902e-05
1.239000e+05,1.164533e+05,1.109788e+05, 7.864214e-04, 0.000000e+00, 7.330785e-04, 2.627347e-05, 4.034689e-06, 1.225451e-06, 6.003808e-04, 2.152203e-06, 4.379838e-01, 6.364750e-05
1.242000e+05,1.164532e+05,1.109788e+05, 7.850712e-04, 0.000000e+00, 7.347797e-04, 2.627724e-05, 3.948376e-06, 1.216310e-06, 5.998685e-04, 2.151860e-06, 4.375213e-01, 6.367625e-05
1.245000e+05,1.164531e+05,1.109788e+05, 7.836883e-04, 0.000000e+00, 7.365161e-04, 2.628098e-05, 3.860910e-06, 1.206859e-06, 5.993550e-04, 2.151493e-06, 4.370619e-01, 6.370515e-05
1.248000e+05,1.164531e+05,1.109788e+05, 7.822665e-04, 0.000000e+00, 7.382961e-04, 2.628465e-05, 3.771983e-06, 1.197867e-06, 5.988382e-04, 2.151093e-06, 4.366026e-01, 6.373426e-05
1.251000e+05,1.164530e+05,1.109788e+05, 7.808049e-04, 0.000000e+00, 7.401214e-04, 2.628824e-05, 3.681413e-06, 1.191591e-06, 5.983148e-04, 2.150657e-06, 4.361451e-01, 6.376362e-05
1.254000e+05,1.164529e+05,1.109788e+05, 7.793164e-04, 0.000000e+00, 7.419803e-04, 2.629175e-05, 2.832592e-06, 1.941708e-06, 5.977885e-04, 2.150185e-06, 4.356972e-01, 6.379323e-05
1.257000e+05,1.164528e+05,1.109788e+05, 7.777801e-04, 0.000000e+00, 7.438933e-04, 2.629520e-05, 2.806159e-06, 1.868385e-06, 5.972574e-04, 2.149675e-06, 4.352513e-01, 6.382314e-05
1.260000e+05,1.164527e+05,1.109788e+05, 7.761858e-04, 0.000000e+00, 7.458706e-04, 2.629855e-05, 2.778761e-06, 1.793289e-06, 5.967227e-04, 2.149122e-06, 4.348018e-01, 6.385339e-05
1.263000e+05,1.164526e+05,1.109788e+05, 7.745455e-04, 0.000000e+00, 7.479001e-04, 2.630181e-05, 2.721856e-06, 1.743313e-06, 5.961867e-04, 2.148530e-06, 4.343593e-01, 6.388391e-05
1.266000e+05,1.164525e+05,1.109788e+05, 7.728673e-04, 0.000000e+00, 7.499775e-04, 2.630496e-05, 2.650530e-06, 1.703935e-06, 5.956470e-04, 2.147893e-06, 4.339308e-01, 6.391480e-05
1.269000e+05,1.164524e+05,1.109787e+05, 7.711159e-04, 0.000000e+00, 7.521372e-04, 2.630799e-05, 2.576963e-06, 1.663278e-06, 5.951021e-04, 2.147203e-06, 4.335051e-01, 6.394614e-05
1.272000e+05,1.164523e+05,1.109787e+05, 7.692928e-04, 0.000000e+00, 7.543773e-04, 2.631090e-05, 2.501419e-06, 1.621455e-06, 5.945516e-04, 2.146461e-06, 4.330838e-01, 6.397789e-05
1.275000e+05,1.164522e+05,1.109787e+05, 7.674022e-04, 0.000000e+00, 7.566966e-04, 2.631366e-05, 2.424099e-06, 1.584739e-06, 5.939865e-04, 2.145662e-06, 4.326730e-01, 6.401008e-05
1.278000e+05,1.164521e+05,1.109787e+05, 7.654564e-04, 0.000000e+00, 7.590837e-04, 2.631627e-05, 2.345105e-06, 1.560081e-06, 5.933976e-04, 2.144806e-06, 4.322878e-01, 6.404274e-05
1.281000e+05,1.164520e+05,1.109787e+05, 7.634211e-04, 0.000000e+00, 7.615701e-04, 2.631873e-05, 2.263805e-06, 1.534280e-06, 5.928016e-04, 2.143894e-06, 4.319076e-01, 6.407587e-05
1.284000e+05,1.164518e+05,1.109786e+05, 7.612875e-04, 0.000000e+00, 7.641694e-04, 2.632103e-05, 2.179779e-06, 1.506736e-06, 5.921966e-04, 2.142910e-06, 4.315355e-01, 6.410960e-05
1.287000e+05,1.164517e+05,1.109786e+05, 7.590838e-04, 0.000000e+00, 7.668578e-04, 2.632313e-05, 2.092742e-06, 1.477498e-06, 5.915821e-04, 2.141852e-06, 4.311887e-01, 6.414392e-05
1.290000e+05,1.164516e+05,1.109786e+05, 7.567838e-04, 0.000000e+00, 7.696565e-04, 2.632507e-05, 2.003263e-06, 1.448430e-06, 5.909564e-04, 2.140727e-06, 4.308644e-01, 6.417881e-05
1.293000e+05,1.164515e+05,1.109786e+05, 7.543680e-04, 0.000000e+00, 7.725907e-04, 2.632677e-05, 1.911654e-06, 1.427649e-06, 5.903062e-04, 2.139514e-06, 4.305558e-01, 6.421427e-05
1.296000e+05,1.164514e+05,1.109785e+05, 7.461353e-04, 5.733277e-06, 7.756349e-04, 2.632817e-05, 1.816531e-06, 1.405063e-06, 5.896405e-04, 2.138189e-06, 4.302956e-01, 6.425052e-05
1.299000e+05,1.164512e+05,1.109785e+05, 7.346004e-04, 1.456538e-05, 7.788980e-04, 2.632930e-05, 1.718392e-06, 1.388421e-06, 5.889500e-04, 2.136764e-06, 4.300702e-01, 6.428751e-05
1.302000e+05,1.164510e+05,1.109785e+05, 7.345915e-04, 1.170839e-05, 7.823445e-04, 2.633029e-05, 1.618282e-06, 1.372043e-06, 5.882529e-04, 2.135281e-06, 4.299275e-01, 6.432448e-05
1.305000e+05,1.164495e+05,1.109784e+05, 7.345045e-04, 8.651591e-06, 7.861435e-04, 2.633059e-05, 1.507061e-06, 1.353304e-06, 5.875382e-04, 2.133678e-06, 4.299080e-01, 6.436235e-05
1.308000e+05,1.164489e+05,1.109787e+05, 7.344229e-04, 6.009469e-06, 7.894529e-04, 2.633261e-05, 9.582611e-07, 1.755745e-06, 5.869114e-04, 2.132194e-06, 4.300181e-01, 6.439523e-05
1.311000e+05,1.164485e+05,1.109789e+05, 7.343615e-04, 4.652573e-06, 7.912009e-04, 2.633611e-05, 9.354443e-07, 1.693214e-06, 5.864408e-04, 2.131049e-06, 4.306530e-01, 6.441288e-05
1.314000e+05,1.164479e+05,1.109790e+05, 7.343114e-04, 3.990935e-06, 7.921056e-04, 2.634080e-05, 9.146983e-07, 1.644471e-06, 5.860593e-04, 2.130035e-06, 4.315343e-01, 6.442364e-05
1.317000e+05,1.164473e+05,1.109790e+05, 7.342660e-04, 3.613384e-06, 7.926652e-04, 2.634601e-05, 8.892132e-07, 1.605366e-06, 5.857173e-04, 2.129041e-06, 4.326413e-01, 6.443139e-05
1.320000e+05,1.164466e+05,1.109790e+05, 7.342214e-04, 3.288188e-06, 7.931628e-04, 2.635138e-05, 8.629072e-07, 1.569323e-06, 5.853882e-04, 2.128049e-06, 4.339461e-01, 6.443808e-05
1.323000e+05,1.164460e+05,1.109790e+05, 7.341772e-04, 3.044898e-06, 7.935613e-04, 2.635692e-05, 8.363577e-07, 1.533752e-06, 5.850747e-04, 2.127060e-06, 4.354689e-01, 6.444377e-05
1.326000e+05,1.164454e+05,1.109790e+05, 7.341325e-04, 2.812059e-06, 7.939462e-04, 2.636245e-05, 8.100492e-07, 1.498968e-06, 5.847664e-04, 2.126070e-06, 4.372358e-01, 6.444917e-05
1.329000e+05,1.164447e+05,1.109790e+05, 7.340863e-04, 2.565386e-06, 7.943474e-04, 2.636793e-05, 7.831699e-07, 1.464127e-06, 5.844592e-04, 2.125078e-06, 4.392602e-01, 6.445474e-05
1.332000e+05,1.164440e+05,1.109791e+05, 7.340376e-04, 2.285555e-06, 7.947881e-04, 2.637330e-05, 7.566694e-07, 1.444944e-06, 5.841313e-04, 2.124084e-06, 4.415331e-01, 6.446058e-05
1.335000e+05,1.164432e+05,1.109791e+05, 7.339877e-04, 2.023044e-06, 7.952078e-04, 2.637861e-05, 7.302177e-07, 1.425722e-06, 5.838068e-04, 2.123088e-06, 4.440887e-01, 6.446633e-05
1.338000e+05,1.164425e+05,1.109791e+05, 7.339366e-04, 1.790024e-06, 7.955930e-04, 2.638393e-05, 7.034789e-07, 1.406414e-06, 5.834870e-04, 2.122093e-06, 4.468691e-01, 6.447192e-05
1.341000e+05,1.164417e+05,1.109791e+05, 7.338843e-04, 1.535851e-06, 7.960072e-04, 2.638925e-05, 6.764629e-07, 1.386646e-06, 5.831726e-04, 2.121096e-06, 4.498462e-01, 6.447732e-05
1.344000e+05,1.164409e+05,1.109791e+05, 7.338295e-04, 1.235993e-06, 7.964804e-04, 2.639452e-05, 6.488371e-07, 1.366247e-06, 5.828589e-04, 2.120099e-06, 4.529903e-01, 6.448294e-05
1.347000e+05,1.164400e+05,1.109791e+05, 7.337732e-04, 9.731525e-07, 7.969126e-04, 2.639980e-05, 5.349215e-07, 1.433395e-06, 5.825494e-04, 2.119104e-06, 4.562822e-01, 6.448826e-05
1.350000e+05,1.164392e+05,1.109791e+05, 7.337155e-04, 7.623814e-07, 7.972862e-04, 2.640514e-05, 5.091388e-07, 1.415420e-06, 5.822445e-04, 2.118110e-06, 4.596288e-01, 6.449318e-05
1.353000e+05,1.164383e+05,1.109791e+05, 7.336561e-04, 5.752150e-07, 7.976358e-04, 2.641051e-05, 4.831716e-07, 1.400058e-06, 5.819419e-04, 2.117119e-06, 4.630297e-01, 6.449792e-05
1.356000e+05,1.164376e+05,1.109791e+05, 7.335945e-04, 4.430107e-07, 7.979253e-04, 2.641597e-05, 4.573827e-07, 1.389141e-06, 5.816411e-04, 2.116133e-06, 4.664172e-01, 6.450245e-05
1.359000e+05,1.164371e+05,1.109791e+05, 7.335308e-04, 3.694266e-07, 7.981512e-04, 2.642160e-05, 4.315833e-07, 1.380198e-06, 5.813482e-04, 2.115151e-06, 4.696899e-01, 6.450667e-05
1.362000e+05,1.164366e+05,1.109791e+05, 7.334639e-04, 2.855253e-07, 7.983955e-04, 2.642721e-05, 4.054646e-07, 1.371004e-06, 5.810581e-04, 2.114175e-06, 4.728819e-01, 6.451088e-05
1.365000e+05,1.164360e+05,1.109791e+05, 7.333934e-04, 1.881757e-07, 7.986623e-04, 2.643278e-05, 3.787725e-07, 1.361474e-06, 5.807688e-04, 2.113204e-06, 4.759847e-01, 6.451523e-05
1.368000e+05,1.164354e+05,1.109791e+05, 7.333202e-04, 1.115155e-07, 7.989105e-04, 2.643840e-05, 3.518433e-07, 1.351766e-06, 5.804859e-04, 2.112238e-06, 4.789270e-01, 6.451940e-05
1.371000e+05,1.164348e+05,1.109791e+05, 7.332438e-04, 6.792448e-08, 7.991252e-04, 2.644404e-05, 3.246712e-07, 1.341864e-06, 5.802089e-04, 2.111279e-06, 4.816299e-01, 6.452339e-05
1.374000e+05,1.164342e+05,1.109791e+05, 7.331639e-04, 4.021908e-08, 7.993276e-04, 2.644965e-05, 2.973745e-07, 1.332022e-06, 5.799391e-04, 2.110329e-06, 4.840618e-01, 6.452706e-05
1.377000e+05,1.164335e+05,1.109791e+05, 7.330804e-04, 7.945142e-09, 7.995414e-04, 2.645523e-05, 7.606680e-08, 1.518702e-06, 5.796674e-04, 2.109386e-06, 4.862381e-01, 6.453078e-05
1.380000e+05,1.164328e+05,1.109791e+05, 7.329934e-04, 0.000000e+00, 7.997320e-04, 2.646083e-05, 7.607360e-08, 1.483793e-06, 5.794007e-04, 2.108451e-06, 4.881558e-01, 6.453436e-05
1.383000e+05,1.164321e+05,1.109791e+05, 7.329025e-04, 0.000000e+00, 7.999196e-04, 2.646641e-05, 7.607973e-08, 1.448530e-06, 5.791376e-04, 2.107526e-06, 4.897611e-01, 6.453790e-05
1.386000e+05,1.164314e+05,1.109791e+05, 7.328070e-04, 0.000000e+00, 8.001146e-04, 2.647202e-05, 7.608533e-08, 1.412811e-06, 5.788761e-04, 2.106610e-06, 4.911948e-01, 6.454155e-05
1.389000e+05,1.164310e+05,1.109791e+05, 7.327057e-04, 0.000000e+00, 8.003188e-04, 2.647770e-05, 7.609040e-08, 1.376420e-06, 5.786162e-04, 2.105704e-06, 4.924037e-01, 6.454540e-05
1.392000e+05,1.164306e+05,1.109791e+05, 7.326000e-04, 0.000000e+00, 8.005296e-04, 2.648336e-05, 7.609499e-08, 1.339381e-06, 5.783587e-04, 2.104808e-06, 4.933896e-01, 6.454929e-05
1.395000e+05,1.164302e+05,1.109791e+05, 7.324898e-04, 0.000000e+00, 8.007470e-04, 2.648900e-05, 7.609913e-08, 1.310424e-06, 5.780933e-04, 2.103922e-06, 4.941498e-01, 6.455321e-05
1.398000e+05,1.164297e+05,1.109791e+05, 7.323757e-04, 0.000000e+00, 8.009703e-04, 2.649461e-05, 7.610291e-08, 1.291315e-06, 5.778176e-04, 2.103046e-06, 4.947928e-01, 6.455718e-05
1.401000e+05,1.164292e+05,1.109791e+05, 7.322568e-04, 0.000000e+00, 8.012006e-04, 2.650021e-05, 7.610630e-08, 1.271207e-06, 5.775444e-04, 2.102182e-06, 4.952649e-01, 6.456122e-05
1.404000e+05,1.164287e+05,1.109791e+05, 7.321338e-04, 0.000000e+00, 8.014365e-04, 2.650579e-05, 7.610940e-08, 1.250361e-06, 5.772736e-04, 2.101328e-06, 4.956494e-01, 6.456530e-05
1.407000e+05,1.164282e+05,1.109791e+05, 7.320071e-04, 0.000000e+00, 8.016776e-04, 2.651136e-05, 7.611224e-08, 1.230987e-06, 5.770023e-04, 2.100484e-06, 4.959288e-01, 6.456941e-05
1.410000e+05,1.164277e+05,1.109791e+05, 7.318763e-04, 0.000000e+00, 8.019242e-04, 2.651691e-05, 7.611482e-08, 1.217615e-06, 5.767253e-04, 2.099651e-06, 4.961119e-01, 6.457357e-05
1.413000e+05,1.164272e+05,1.109791e+05, 7.317410e-04, 0.000000e+00, 8.021773e-04, 2.652244e-05, 7.611714e-08, 1.203354e-06, 5.764506e-04, 2.098830e-06, 4.961854e-01, 6.457780e-05
1.416000e+05,1.164266e+05,1.109791e+05, 7.316019e-04, 0.000000e+00, 8.024355e-04, 2.652797e-05, 7.611927e-08, 1.188390e-06, 5.761777e-04, 2.098018e-06, 4.961940e-01, 6.458208e-05
1.419000e+05,1.164260e+05,1.109791e+05, 7.314585e-04, 0.000000e+00, 8.026995e-04, 2.653348e-05, 7.612119e-08, 1.172591e-06, 5.759071e-04, 2.097219e-06, 4.960973e-01, 6.458643e-05
1.422000e+05,1.164255e+05,1.109791e+05, 7.313109e-04, 0.000000e+00, 8.029692e-04, 2.653898e-05, 7.612294e-08, 1.156053e-06, 5.756383e-04, 2.096431e-06, 4.959770e-01, 6.459084e-05
1.425000e+05,1.164251e+05,1.109791e+05, 7.311561e-04, 0.000000e+00, 8.032488e-04, 2.654454e-05, 7.612453e-08, 1.138723e-06, 5.753706e-04, 2.095654e-06, 4.958062e-01, 6.459544e-05
1.428000e+05,1.164247e+05,1.109791e+05, 7.309968e-04, 0.000000e+00, 8.035343e-04, 2.655009e-05, 7.612597e-08, 1.120592e-06, 5.751051e-04, 2.094888e-06, 4.955701e-01, 6.460010e-05
1.431000e+05,1.164243e+05,1.109791e+05, 7.308330e-04, 0.000000e+00, 8.038254e-04, 2.655562e-05, 7.612728e-08, 1.101617e-06, 5.748415e-04, 2.094135e-06, 4.952869e-01, 6.460482e-05
1.434000e+05,1.164239e+05,1.109791e+05, 7.306647e-04, 0.000000e+00, 8.041224e-04, 2.656114e-05, 7.612846e-08, 1.084534e-06, 5.745768e-04, 2.093392e-06, 4.949672e-01, 6.460959e-05
1.437000e+05,1.164234e+05,1.109791e+05, 7.304921e-04, 0.000000e+00, 8.044249e-04, 2.656664e-05, 7.612954e-08, 1.068136e-06, 5.743122e-04, 2.092661e-06, 4.946307e-01, 6.461443e-05
1.440000e+05,1.164230e+05,1.109791e+05, 7.303151e-04, 0.000000e+00, 8.047329e-04, 2.657214e-05, 7.613052e-08, 1.050853e-06, 5.740497e-04, 2.091942e-06, 4.942659e-01, 6.461933e-05
1.443000e+05,1.164225e+05,1.109791e+05, 7.301339e-04, 0.000000e+00, 8.050463e-04, 2.657762e-05, 7.613142e-08, 1.032835e-06, 5.737890e-04, 2.091234e-06, 4.938797e-01, 6.462429e-05
1.446000e+05,1.164221e+05,1.109791e+05, 7.299484e-04, 0.000000e+00, 8.053648e-04, 2.658308e-05, 7.613223e-08, 1.017385e-06, 5.735265e-04, 2.090537e-06, 4.934631e-01, 6.462929e-05
1.449000e+05,1.164216e+05,1.109791e+05, 7.297571e-04, 0.000000e+00, 8.056902e-04, 2.658853e-05, 7.613296e-08, 1.002713e-06, 5.732637e-04, 2.089852e-06, 4.930204e-01, 6.463438e-05
1.452000e+05,1.164213e+05,1.109791e+05, 7.295603e-04, 0.000000e+00, 8.060234e-04, 2.659402e-05, 7.613364e-08, 9.873047e-07, 5.730021e-04, 2.089178e-06, 4.925607e-01, 6.463961e-05
1.455000e+05,1.164209e+05,1.109791e+05, 7.293586e-04, 0.000000e+00, 8.063626e-04, 2.659948e-05, 7.613424e-08, 9.711325e-07, 5.727424e-04, 2.088515e-06, 4.920814e-01, 6.464490e-05
1.458000e+05,1.164206e+05,1.109791e+05, 7.291512e-04, 0.000000e+00, 8.067087e-04, 2.660492e-05, 7.613478e-08, 9.561547e-07, 5.724829e-04, 2.087868e-06, 4.915617e-01, 6.465024e-05
1.461000e+05,1.164202e+05,1.109791e+05, 7.289406e-04, 0.000000e+00, 8.070586e-04, 2.661034e-05, 7.613528e-08, 9.418765e-07, 5.722234e-04, 2.087228e-06, 4.910549e-01, 6.465561e-05
1.464000e+05,1.164199e+05,1.109791e+05, 7.287246e-04, 0.000000e+00, 8.074153e-04, 2.661575e-05, 7.613572e-08, 9.289530e-07, 5.719635e-04, 2.086601e-06, 4.905206e-01, 6.466106e-05
1.467000e+05,1.164195e+05,1.109791e+05, 7.285054e-04, 0.000000e+00, 8.077760e-04, 2.662114e-05, 7.613614e-08, 9.198876e-07, 5.716998e-04, 2.085983e-06, 4.900043e-01, 6.466654e-05
1.470000e+05,1.164191e+05,1.109791e+05, 7.282810e-04, 0.000000e+00, 8.081433e-04, 2.662651e-05, 7.613651e-08, 9.101142e-07, 5.714382e-04, 2.085376e-06, 4.894653e-01, 6.467208e-05
1.473000e+05,1.164188e+05,1.109790e+05, 7.280502e-04, 0.000000e+00, 8.085189e-04, 2.663191e-05, 7.613686e-08, 8.997291e-07, 5.711776e-04, 2.084780e-06, 4.889245e-01, 6.467776e-05
1.476000e+05,1.164185e+05,1.109790e+05, 7.278163e-04, 0.000000e+00, 8.088987e-04, 2.663730e-05, 7.613719e-08, 8.890037e-07, 5.709177e-04, 2.084188e-06, 4.884134e-01, 6.468350e-05
